lat,lng,pop
-23.2,-45.8799,753769
-11.7196,-49.06,64789
-12.5196,-40.3,47301
-22.38,-41.79,143029
-21.41,-42.2,26684
-22.9,-43.1,1500513
-22.21,-49.95,212218
-20.53,-47.39,305041
-3.3896,-57.72,32561
-22.82,-45.19,203580
-2.4333,-54.7,230428
-22.22,-49.66,41302
-22.97,-49.87,97799
-22.2896,-48.57,119206
-23.35,-47.86,93580
-23.0195,-45.56,403560
-23.9537,-46.3329,1709000
-21.98,-46.79,76540
-15.8796,-52.26,52398
-20.7996,-49.39,374699
-23.2,-46.88,505548
-4.08,-63.13,53305
-21.17,-47.83,551267
-21.4596,-49.22,30158
-1.7245,-48.8849,79420
-6.3196,-47.42,8750
2.05,-50.8,1947
3.2167,-51.2167,1209091
-0.1332,-67.0833,15231
-3.36,-64.7,51437
-2.5138,-66.0916,16060
-5.52,-47.49,218106
-14.4696,-48.47,27541
-15.3096,-49.13,47883
-15.3033,-49.6052,18759
-1.95,-50.82,21315
-26.18,-50.4,41498
-3.1996,-52.21,70888
2.8161,-60.666,235150
-23.5587,-46.625,18845000
0.033,-51.05,499166
-3.14,-58.44,51509
-1.9396,-54.79,26290
-0.0396,-51.18,83927
-0.975,-62.9239,12584
-2.8727,-67.8019,4561
-28.2296,-48.66,43450
-7.52,-46.05,68056
-6.66,-69.8738,21750
-8.75,-63.9,306180
-27.13,-48.93,88284
-22.7499,-47.33,479472
-22.5495,-47.4,289665
-22.71,-47.64,342209
-21.99,-47.43,60413
-22.41,-47.56,180147
-22.02,-47.89,205035
-20.79,-51.72,78712
-20.9096,-51.3799,52406
-22.95,-46.55,127676
-22.26,-42.54,171991
-22.89,-42.04,261721
-22.74,-43.47,844583
-22.5095,-43.2,286071
25.0834,-77.35,227940
26.5333,-78.7,25383
27.473,89.639,98676
27.4333,89.9167,5000
27.6333,89.8333,5000
27.3833,89.5167,15000
-18.2996,21.8,757
-21.6996,21.64,6306
-19.6696,22.27,1763
-24.1696,21.83,1473
-23.9696,21.87,1942
-26.0095,22.4,9679
-20.1596,22.46,1409
-24.377,26.152,39700
-20.2095,26.19,4794
-19.9896,23.42,49945
-22.39,26.71,48573
-24.9696,25.34,46831
-23.1,26.82,50744
-22.5596,27.13,30650
-24.4,25.51,63248
-21.1795,24.88,3301
-17.8096,25.15,9250
-24.6463,25.9119,208411
-25.2196,25.68,69804
-21.17,27.5,89979
53.9,27.5666,1805000
52.1,23.7,300715
53.8885,25.2846,100216
53.1368,26.0134,168772
52.046,29.2722,112137
53.6779,23.8341,317365
52.1279,26.0941,130777
54.3188,26.8653,101300
54.226,28.4922,155389
55.4894,28.786,82258
54.5153,30.4215,135206
53.1266,29.1928,220517
52.43,31,480951
53.8985,30.3247,369200
55.1887,30.1853,342700
17.252,-88.7671,15220
18.398,-88.388,8724
17.4987,-88.1884,63028
16.97,-88.22,10750
18.0904,-88.56,20835
16.1003,-88.81,7748
17.156,-89.061,16977
50.15,-96.8833,9986
46.737,-53.3633,398
54.8,-66.8167,471
60.7167,-135.05,23276
49.4837,-58.1166,452
51.2171,-102.4665,15172
45.6269,-61.9982,6739
48.95,-54.55,3345
52.3666,-97.0333,892
49.8226,-64.348,263
52.9666,-113.3833,11823
55.8504,-92.0833,870
49.5171,-96.6833,9729
48.4462,-89.275,99334
43.88,-78.85,450963
48.4333,-71.0667,53940
50.9333,-102.8,4279
50.5671,-111.9,14163
51.15,-100.05,9077
54.7666,-127.1666,6245
54.5,-128.5833,19443
62.4001,-110.7333,102
74.6833,-94.9,250
52.9837,-122.4833,13788
53.9666,-94.7666,10
44.65,-63.6,359111
60.1166,-128.8,802
46.0661,-60.18,37538
55.767,-120.2333,10802
59.5666,-108.6166,89
48.4666,-81.3333,34974
52.17,-106.67,198958
63.7505,-68.5002,6124
82.4833,-62.25,125
46.25,-83.55,1464
62.442,-114.397,19234
53.0167,-112.8166,15808
50.0171,-125.25,33430
51.0005,-118.1833,7668
54.1301,-108.4347,5882
48.7504,-91.6166,3625
49.1,-116.5167,4816
56.35,-94.7,1281
49.5167,-115.7667,18610
45.967,-81.9333,1595
51.083,-114.08,1110000
52.95,-89.8833,10
45.3337,-80.033,7105
50.6667,-120.3333,68714
48.8666,-72.2333,13337
47.585,-52.681,131469
52.2166,-87.8833,120
69.3833,-123.9833,294
52.9166,-82.4333,1802
48.4337,-68.5167,35584
55.1666,-118.8,41462
48.8,-79.2,7206
50.3018,-64.0173,588
53.2,-105.75,34609
50.4,-105.55,32166
49.8837,-124.55,12779
66.1333,-65.75,1320
49.4837,-117.2833,11779
56.2333,-117.2833,5340
47.3837,-79.6833,1372
45.5833,-62.6333,20322
73.0333,-85.1666,604
61.3504,-139,73
46.1171,-70.6667,26149
49.2734,-123.1216,2313328
50.0333,-110.6833,63138
52.5333,-56.3,197
49.1744,-57.4269,4163
53.5,-112.05,5813
52.1484,-128.1173,1400
62.8167,-92.0953,2472
44.5666,-80.85,22625
54.7719,-111.9647,2986
55.45,-60.2167,442
53.9666,-97.8333,6000
64.1538,-83.1766,834
67.7987,-115.1254,1302
65.2837,-126.85,1027
61.1666,-113.683,448
67.4915,-134.895,1069
51.4504,-56.95,448
58.1,-68.4,1273
64.3125,-76.5386,1326
53.7014,-57.0121,505
54.7666,-101.8833,6393
70.7334,-117.75,500
45.8503,-77.1166,15551
64.317,-96.0167,1584
51.2806,-80.658,1725
49.7833,-92.8333,7862
48.95,-57.9333,20791
49.9,-119.4833,125109
60,-111.8833,518
55.9833,-87.65,125
46.5504,-75.5,11642
47.567,-59.15,4220
51.467,-109.1333,4383
69.2565,-81.7936,1612
52.8504,-102.3833,2157
49.6833,-125,32793
50.4171,-73.8666,2645
44.2337,-76.4833,114195
52.2333,-78.5167,335
49.2227,-68.158,10435
46.3,-79.45,50170
52.7666,-108.2833,19440
76.4417,-82.95,23
60.85,-115.7,3900
59.2666,-105.8333,152
53.4,-117.5834,10265
43.7,-79.42,5213000
53.55,-113.5,1058000
68.6333,-95.9167,1109
61.85,-121.3333,283
66.5295,-86.2829,1000
49.7005,-112.8333,70617
46.5,-80.9666,157857
50.2837,-107.7666,14906
50.45,-104.617,176183
45.0171,-74.7333,48821
69.5333,-93.5333,774
69.4548,-133.0492,929
52.617,-94.0666,3743
42.97,-81.25,346765
50.1913,-61.8107,722
49.1,-66.6833,1484
44.6,-79.4167,37483
49.7667,-94.4666,10852
44.3838,-79.7,182041
45.4,-71.9,139652
51.3837,-55.6,224
54.1766,-58.4473,124
66.2666,-128.6333,597
49.967,-55.583,817
56.25,-120.8333,18776
48.7504,-86.3667,4627
48.8373,-64.4934,3677
55.8005,-98.85,2500
50.6837,-121.9333,2893
56.7333,-111.3833,21863
52.8833,-118.0834,3907
48.817,-56.8666,685
52.333,-112.6833,5494
55.1,-105.3,3783
57.8832,-101.6666,278
46.1,-60.754,852
72.685,-78.0001,1549
51.2423,-58.647,3961
50.6333,-97,2623
51.0337,-93.8333,1765
48.5504,-58.5666,7054
53.3,-60.3,7572
52.1166,-122.15,14168
54.3167,-130.33,14708
49.1666,-121.95,51942
53.7836,-77.6166,270
58.766,-94.166,1000
50.7171,-127.5,2295
49.5004,-119.5833,37721
45.8833,-72.4834,59489
49.8333,-99.95,28418
47.3004,-53.99,1063
62.85,-69.8833,385
44.7337,-81.1333,2182
45.4167,-75.7,1145000
58.7171,-111.15,3222
58.8167,-122.533,6315
56.85,-101.05,482
49.6666,-103.85,9362
54.217,-125.7666,2635
56.5474,-61.686,1151
53.9167,-122.7667,65558
49.067,-81.0166,4441
49.017,-88.25,1204
47.8333,-69.5333,16403
45.7666,-74,78439
49.7166,-86.9666,1290
47.5,-79.6666,5203
51.717,-91.8,277
49.1521,-125.9031,1655
67.4333,-133.75,175
55.7499,-97.8666,13727
49.0504,-122.3,151683
46.35,-72.5499,119693
44.3,-78.3333,83627
48.5666,-78.1167,10516
47.8337,-83.4,2663
54.717,-113.2666,2539
52.2666,-113.8,74857
44.1667,-77.3833,43990
49.4167,-82.4333,9240
50.263,-91.9166,4570
49.883,-97.166,632063
51.4337,-116.1833,1248
51.178,-115.5719,7502
65.1833,-123.4167,525
69.117,-105.0333,1477
52.0504,-107.9833,2192
49.146,-123.9343,84905
48.1166,-77.7666,20625
68.7675,-81.2361,654
54.9504,-95.2666,184
53.8166,-101.2333,6055
59.0333,-117.683,200
47.6,-65.65,6111
44.9806,-64.1291,3864
46.0504,-71.9667,41500
44.5893,-75.6953,26458
43.25,-79.83,721053
43.45,-80.5,417001
48.4333,-123.35,289625
43.9171,-80.0833,32640
53.2404,-131.8333,538
48.0004,-84.7833,2174
60.0248,-69.9991,549
46.5504,-72.7333,49161
49.7005,-83.6666,5043
55.7333,-101.3166,431
61.1086,-94.0586,1868
49.7504,-77.6333,1966
45.267,-66.0767,87857
68.35,-133.7,3022
63.3383,-90.7001,374
48.25,-79.0332,24602
44.04,-64.72,4331
45.5,-73.5833,3678000
43.7656,-65.3194,3167
43.8308,-66.1126,7500
62.1826,-75.6595,106
62.4166,-77.9,156
46.84,-71.2456,624177
64.0666,-139.4167,1319
46.0833,-64.7667,90635
44.6226,-65.7605,3949
45.95,-66.6333,52337
58.4503,-130.0333,303
46.2493,-63.1313,42402
58.47,-78.136,1597
42.9666,-82.4,144172
47.3794,-68.3333,17894
42.3333,-83.0333,319246
46.0333,-73.4333,45361
45.8166,-64.2166,9336
50.3161,-66.36,25686
-5.5496,14.4333,10578
-3.37,29.14,170391
0.04,18.26,274996
-5.83,13.05,178638
1.2337,19.8,52216
-5.9229,12.355,153915
-0.7329,26.5833,1313
-5.2496,14.86,197545
-4.45,26.66,63000
-4.9696,12.93,38845
-0.757,28.528,1192
0.4904,29.45,332903
-3.5995,26.67,37034
-1.6788,29.2218,144124
-3.0382,28.4325,2216
-2.5096,26.43,194
-2.9639,25.91,262914
-2.51,28.84,436779
0.13,29.28,286403
-6.15,23.6,1295000
-4.3297,15.315,7843000
-4.5796,15.18,27961
-6.41,20.77,267462
2.7405,23.78,58601
-6.5095,22.87,603
-5.3495,21.41,35183
2.82,24.74,45677
-4.3196,20.61,107093
-5.89,22.4,765000
3.81,23.67,23517
-4.8396,21.57,50675
-5.5096,22.26,22263
2.76,27.62,157196
2.1404,27.99,146871
-8.73,25.01,128803
-9.2096,25.84,38770
3.04,29.53,24516
-7.5696,24.17,36481
1.9504,30.0333,2819
1.5604,30.24,96764
2.3834,20.42,64639
1.5104,21.05,4105
-11.68,27.48,1352000
2.14,21.51,70087
4.2904,21.0199,50493
-11.7596,27.25,113347
2.19,22.46,160539
-6.4796,16.83,20060
3.3404,20.87,34247
-8.6996,28.7,861
-7.2829,19,50000
-10.97,26.78,434408
-10.8696,26.6,36702
-5.5829,16.5167,177
4.1904,19.88,14553
1.0838,27.2666,149
-5.3795,26.98,105202
1.2404,23.59,43709
0.52,25.22,578470
-7.3,27.45,46111
-3.0196,16.92,33062
-1.94,18.28,40113
4.3303,18.615,17667
-4.8296,16.8999,241
-0.2196,20.86,32091
0.7704,24.43,35531
3.26,19.77,198056
-7.0596,29.72,10006
3.6604,18.62,27053
-5.9333,29.2,206257
-5.9496,28.0167,15397
-6.0496,26.91,29833
-2.1595,16.24,27862
-1.1829,23.2666,291
-5.03,18.85,637736
-5.3896,25.75,43068
-6.7396,23.96,154425
-4.9696,23.43,41416
-10.7167,25.4724,418000
-10.3662,23.45,11969
-6.1296,24.48,59004
-3.31,17.38,118211
-7,23.44,189177
-3.4896,23.42,68244
-10.6996,22.3333,7854
-4.5496,18.6,48344
-4.0396,19.53,37188
-5.8166,13.45,245862
4.3666,18.5583,831925
3.5337,16.0666,26809
6.317,16.3833,40201
5.762,20.6672,62098
4.32,21.18,19431
6.9804,19.18,56520
5.7338,19.0833,34267
4.9337,15.8666,38071
5.95,15.6,34372
4.25,15.78,61815
5.0337,25.1333,20000
5.617,23.3167,500
8.0671,22.4,5434
5.4,26.5,12887
4.7338,22.8166,32841
3.8704,18,67132
5.267,17.65,7287
6.4837,17.45,63064
8.4091,20.653,11764
6.5333,21.9833,29027
10.2837,22.7833,10178
-4.2592,15.2847,1355000
1.6404,14.58,9679
-4.18,13.28,62521
1.6404,18.04,20859
-2.5396,14.75,9651
2.0337,15.2167,12244
1.61,16.05,28320
-3.6896,13.35,22811
-0.8796,14.82,10650
-0.0096,15.64,11355
-1.8795,15.85,20877
-4.164,13.554,22760
-4.356,14.762,13882
-2.9396,12.72,30936
-0.4796,15.92,34070
-4.1796,12.67,103894
-4.77,11.88,659084
47.05,9.0667,5681
47.38,8.55,1108000
47.483,7.737,12832
47.5804,7.59,830000
46.8,7.15,32827
47.179,8.487,23435
46.85,9.5,38293
46.899,8.243,9410
47.02,8.648,14177
47.0504,8.28,250000
46.999,6.923,31270
46.879,8.638,8678
47.1666,7.25,78708
46.21,6.14,1240000
46.5304,6.65,265702
46.9167,7.467,275329
46.95,8.3833,7475
47.423,9.362,70572
47.3333,9.4167,5649
47.3833,9.2833,15438
47.568,9.108,21979
46.0004,8.9667,105388
46.197,9.02,16572
46.239,7.354,28045
47.706,8.633,33863
47.39,8.034,15501
47.37,7.345,11315
47.212,7.537,14853
5.7904,-6.61,108933
7.69,-5.03,567481
7.4004,-7.55,146974
4.7704,-6.64,210273
9.46,-5.64,177711
9.5104,-7.58,49857
8.0304,-2.8,58297
5.9403,-4.28,81770
5.3204,-4.3899,72913
5.32,-4.04,3802000
6.8184,-5.2755,206499
6.1504,-5.88,123184
6.7304,-3.49,104020
6.6505,-4.71,67349
6.89,-6.45,255168
7.9504,-6.67,51157
5.4667,-3.2,37654
6.5505,-7.49,39134
6.552,-5.019,39005
5.2004,-3.75,73772
4.9504,-6.0833,38411
5.839,-5.36,127867
8.28,-7.684,27504
9.6004,-5.2,62008
6.978,-5.748,60962
-21.25,-159.75,5445
-26.3696,-70.05,18137
-33.45,-70.667,5720000
-29.03,-71.43,13543
-34.17,-70.74,233268
-36.83,-73.05,889725
-38.2395,-72.34,24555
-35.455,-71.67,197479
-18.5,-70.29,185999
-36.7167,-73.1167,288074
-37.48,-73.34,30611
-37.0896,-73.16,49763
-37.03,-73.16,92940
-30.0295,-70.74,13496
-39.2166,-73.2123,2293
-38.73,-72.58,265901
-38.7095,-73.17,11875
-36.28,-72.53,6529
-29.9,-71.25,154521
-39.37,-72.63,15590
-38.74,-72.96,18777
-53.165,-70.94,117430
-20.25,-70.13,227499
-22.35,-69.67,2370
-31.18,-71,5134
-28.4696,-71.22,2558
-31.7796,-70.98,20214
-27.0696,-70.83,10259
-25.4,-70.47,10018
-35.3296,-72.42,37917
-23.65,-70.4,309832
-22.32,-68.93,11941
-23.1829,-68.0166,378
-39.795,-73.245,159599
-27.36,-70.34,129280
-37.67,-72.02,3494
-39.8495,-72.83,12813
-33.03,-71.54,503534
-33.0478,-71.621,854000
-37.96,-72.43,16392
-39.28,-72.23,31602
-27.48,-70.28,12888
-20.9829,-69.6833,10
-45.57,-72.07,45787
-19.1167,-70.1333,20
-23.1,-70.45,2041
-52.65,-71.4666,358
-48.4679,-72.56,250
-43.0996,-73.6,7029
-32.46,-71.24,26665
-32.88,-71.26,79686
-22.09,-70.19,24460
-22.45,-68.92,143084
-28.57,-70.76,44895
-33.6,-70.7,246762
-20.2696,-69.8,10830
-29.9529,-71.3436,161317
-30.59,-71.2001,77138
-31.6296,-71.17,26340
-32.75,-70.72,59294
-32.8296,-70.6,56859
-33.5995,-71.61,104292
-34.38,-72,11603
-34.58,-70.99,60746
-35.84,-71.59,81015
-35.96,-72.32,31362
-37.46,-72.36,145239
-37.79,-72.71,44856
-37.6096,-73.65,22345
-40.57,-73.16,154131
-42.4808,-73.7623,29926
-45.3999,-72.7,8067
-47.2663,-72.5499,4441
-54.9333,-67.6167,2500
-51.7183,-72.5117,20000
-34.98,-71.24,113711
-41.87,-73.83,28020
-41.47,-72.93,174629
-41.33,-72.99,24958
-41.7522,-73.1416,12490
-40.34,-72.96,15456
-40.29,-73.09,26298
-42.61,-73.8099,381
-36.6,-72.106,150396
-38.4333,-71.2333,10237
3.8667,11.5167,1611000
4.5804,13.68,218111
4.7504,11.23,69270
3.5204,11.5,80206
7.967,12.2333,8018
7.8504,13.6,3950
2.9404,9.91,55224
3.8005,10.12,203149
4.9337,13.3,22553
6.5205,14.29,80100
10.5956,14.3247,319941
3.6504,10.7666,22221
2.9,11.15,87875
7.3204,13.58,231357
4.4337,14.3666,43821
3.9837,13.1833,14661
4.0304,9.19,212474
4.6404,9.44,144413
4.155,9.231,90088
4.9604,9.94,117063
4.0604,9.71,1906000
6.2204,10.68,125486
5.7504,8.9833,5798
6.4004,10.07,68836
5.4904,10.4099,290768
5.1704,10.18,93145
9.3,13.39,436899
9.9304,13.94,84647
6.467,12.6333,35589
5.7304,10.9,92673
5.96,10.15,445299
26.5944,104.8333,1221000
28.2004,115.77,61469
22.63,110.15,1127000
29.7004,112.4,231787
37.5304,121.4,2116000
35.7904,118.62,94115
36.8,118.05,3061000
31.2165,121.4365,14987000
36.7204,119.1001,1553000
26.2304,111.62,1000000
27.7,106.92,849000
41.0896,108.2722,30057
45.3503,126.28,130710
38.05,114.48,2417000
39.9304,119.62,1003000
31.6204,114,154771
28.68,115.88,2350000
48.49,124.88,108253
34.4504,115.65,1753000
37.72,115.7,456356
30.9204,113.9,160437
27.8504,112.9,2586948
34.275,108.895,4009000
39.13,117.2,7180000
46.58,125,1693000
36.2,117.1201,1629000
37.3704,115.37,82386
39.2333,106.769,136570
28.2,112.97,2604000
42.9426,126.0561,86216
43.85,126.55,2396000
31.18,115.03,126366
45.5504,131.88,87257
26.88,112.59,1016000
48.0263,125.866,72403
20.05,110.32,2046189
40.82,111.66,1726000
32.1304,114.07,1541000
29.645,91.1,219599
42.6229,126.2614,66315
34.88,117.57,2145000
36.2004,117.66,124108
33.6361,116.9789,1964000
30.3704,113.44,1556000
25.07,102.68,2931000
28.6004,112.33,1352000
48.7838,121.9334,17457
47.2704,132.02,89442
30.67,104.07,4123000
43.3505,128.22,191870
49.6,117.43,93620
32.9004,115.82,170023
25.0904,104.89,816000
45.75,126.65,3621000
32.52,111.5,92008
38.3204,116.87,527681
42.0105,121.66,770000
26.2504,105.93,849000
34.4362,104.0306,67826
22.82,108.32,2167000
40.83,114.93,1046000
40.6522,109.822,2036000
34.755,113.6651,2636000
32.63,116.98,1451000
27.6804,109.13,118290
35.4704,110.43,222135
33.58,119.03,1264000
33.2504,115.35,141993
30.3004,111.5,237042
21.4804,109.1,728978
34.7904,116.08,74459
35.08,118.33,2082000
46.6704,131.35,500000
24.5004,108.6667,47062
29.7204,113.88,205164
45.1804,124.82,356905
21.9204,110.87,1217715
34.5004,109.5001,172321
34.7953,109.9378,109696
38.4261,77.25,373492
39.6243,118.1944,1879000
30.6501,113.16,1708000
39.5401,115.79,628000
27.3204,103.72,809000
22.0974,106.7567,31109
36.0803,111.52,834000
44.1447,125.8443,205399
40.1427,94.662,140094
36.9684,120.7084,250000
26.58,106.72,3662000
26.08,119.3,2606000
32.95,117.33,894000
25.0364,101.5456,254370
35.9504,114.22,244662
34.1299,118.7734,1770000
35.4004,116.55,1186000
37.3704,118.02,115893
39.5204,116.68,810000
38.5004,115,152934
38.8704,115.48,1107000
39.232,117.777,332793
42.9,125.13,506548
42.8823,129.5128,488740
30.9525,118.7553,866000
32.43,105.87,437435
30.9504,117.78,562832
44.27,123.99,55841
44.4304,125.1701,141482
23.38,103.1501,149105
23.3619,103.4061,303341
28.88,105.38,1537000
25.0333,98.4666,126058
26.3504,103.4167,5170
25.6005,103.8166,652604
42.2789,125.7173,68938
31.1333,104.4,152194
28.77,104.57,902000
27.4409,109.678,113907
27,111.2001,45617
29.3801,113.1,826000
29.5804,105.05,1466000
31.5759,105.9656,60542
27.88,102.3,379993
23.3724,104.2497,152388
34.28,117.18,2091000
29.4,104.78,1105000
31.47,104.77,1396000
27.3004,117.5,112585
30.5333,105.5333,1425000
26.55,101.73,461513
30.7804,106.13,2174000
41.68,125.75,27227
24.8,113.58,720266
23.68,116.63,424787
24.3005,116.12,414930
24.45,118.08,2519000
24.5204,117.67,3531147
22.2769,113.5678,1023000
25.4303,119.02,376558
23.0301,113.12,943000
23.0489,113.7447,4528000
21.2,110.38,1590000
22.5804,113.08,532419
23.08,114.4,289201
23.7004,113.0301,706717
23.7304,114.68,330961
24.9,118.58,1463000
25.1804,117.03,367896
26.23,117.58,209444
23.48,111.32,442315
23.0504,112.45,480000
43.3248,129.7343,88732
22.5524,114.1221,7581000
25.28,110.28,987000
24.28,109.25,1497000
24.38,102.57,396325
23.37,116.67,1601000
26.6304,118.17,213054
33.7304,113.3,849000
29.88,121.55,1923000
33.0004,112.53,1944000
35.0476,104.6394,355037
41.8363,126.936,84315
25.867,116.3167,87458
29.73,115.98,545616
42.5348,129.0044,85756
42.27,118.95,1277000
27.8333,114.4,982000
27.1304,115,520248
31.27,113.67,71198
30.0004,120.57,777000
30.32,112.23,520000
30.22,115.1,688090
18.2591,109.504,362689
28.4704,117.97,1144577
23.8997,106.6133,175282
22.7807,100.9782,162725
30.58,114.27,7243000
30.7,111.28,875000
29.2704,117.18,457298
32.57,110.78,770000
34.6004,119.17,715600
43.62,122.27,884000
43.5837,121.2,2809
32.02,112.13,1069000
29.6321,111.8517,274000
43.9443,116.0443,120965
35.5004,112.83,760000
41.03,113.08,281716
37.87,113.57,981448
50.7833,121.5167,42849
39.3004,112.42,570000
40.5004,95.8,17886
36.7904,119.94,91077
36.675,116.995,2798000
37.6804,112.73,840000
35.5104,117.62,78254
23.145,113.325,8829000
29.25,88.8833,80000
29.03,111.68,1469000
40.08,113.3,1873000
34.68,112.4701,1715000
44.4091,126.9487,78764
43.865,125.34,3183000
45.5,124.3,93297
38.3704,117.33,120000
36.58,114.48,1631000
40.9604,117.93,449325
42.97,129.8201,99721
41.7676,109.9711,27476
38.839,105.6686,56387
43.9837,119.1834,50000
43.5171,118.0333,679
35.25,113.22,857000
34.6,105.92,1225000
37.875,112.5451,2913000
45.769,132.9922,42559
32.8082,110.8136,133558
31.1667,97.2333,100000
39.9289,116.3883,11106000
31.58,120.3,1749000
47.3404,123.18,106384
31.7304,118.48,1366302
41.5494,113.5339,18831
40.2248,116.1944,614821
40.8847,107.14,39954
31.78,119.97,1327000
31.0504,109.5167,49168
37.5,122.1,560255
31.3504,118.37,810000
47.9204,123.51,59239
31.0304,112.1,400000
47.1833,119.9666,32023
50.5667,123.7167,40128
46.8719,127.5118,53206
25.7,100.18,156685
25.12,99.15,1000000
26.8,100.2666,18445
49.2804,120.73,116284
46.3904,123.41,75992
47.6018,126.0819,70472
49.2,119.7,231171
36.0451,101.4242,7642
30.82,108.4,1680000
30.9504,101.9167,70000
41.9,126.43,330000
33.0166,96.7333,23000
45.3,130.97,965000
27.8,114.93,913000
45.7564,130.5759,95260
41.0955,111.4408,23776
48.2363,129.5059,55415
35.6,103.2,534555
46.4,125.32,181533
47.1364,129.2859,121367
44.3,86.0299,573182
47.6999,128.9,777000
46.2664,126.276,72528
46.83,130.35,1020000
47.246,127.106,57789
46.6304,126.98,252245
46.0804,125.98,179980
47.4504,126.93,109881
27.83,113.15,1080000
49.18,125.23,87236
46.69,126.1,64182
44.3313,129.4659,54636
47.8804,125.3,39924
44.575,129.59,1244000
36.4166,94.8833,107092
39.82,98.3,148279
27.62,113.85,961000
28.95,89.6333,10000
35.99,119.3801,1060000
48,122.72,138032
45.2204,127.97,96980
45.2819,130.2519,77754
35.5304,106.6801,207256
38.93,100.45,230728
47.1601,123.8,24317
46.9504,128.05,109636
31.48,92.05,2500
25.92,114.95,1500000
47.4,130.37,743307
21.9504,108.62,245376
48.239,126.482,154936
21.8504,111.97,872363
33.9504,116.75,913000
39.6647,106.8122,218427
25.97,113.4,6618
30.5,117.05,580497
29.9804,103.08,340000
43.805,87.575,2151000
24.7815,112.3825,203639
37.928,102.641,493092
31.7503,116.48,1690000
47.8666,88.1166,142000
36.09,120.33,2866000
36.4304,115.97,226930
50.25,127.446,109427
29.5671,103.7333,1157000
29.35,102.7167,1049
43.6616,111.9655,22287
35.7004,114.98,666322
33.3856,120.1253,839000
39.4763,75.9699,543914
37.4504,116.3,379555
37.05,114.5,611739
35.4304,119.45,865000
35.23,115.45,1338000
32.2004,79.9833,10000
43.7163,127.346,123018
23.0965,109.6091,3830000
40.5944,115.0243,409745
36.08,114.35,887000
34.85,114.35,872000
32.6804,112.08,59338
34.0204,113.82,449258
35.3204,113.87,903000
29.5333,94.4167,100
39.83,97.73,350000
33.57,114.03,417356
33.6304,114.63,377061
38.4957,102.1739,144363
41.73,86.15,206373
41.15,80.25,340020
42.827,93.515,300848
41.7277,82.9364,111499
42.9354,89.165,254900
38.1338,85.5333,32494
27.9703,116.36,241104
36.8504,115.68,110046
47.0004,89.4666,80000
40.7503,120.83,2426000
29.565,106.595,6461000
36.62,101.77,1048000
36.056,103.792,2561000
38.468,106.273,991000
31.85,117.28,2035000
32.68,109.02,1100000
37.04,111.9,77178
34.3456,108.7147,1126000
38.2833,109.7333,155960
40.4547,113.1443,99174
34.38,107.15,800000
35.08,109.03,282258
33.13,107.03,145986
38.4104,112.72,279607
36.1839,113.1053,706000
35.62,111.21,102400
47.21,123.61,289999
34.38,118.35,962656
47.345,123.99,1641000
45.3304,122.78,116611
45.62,122.82,386861
46.08,122.08,241894
45.8,130.85,450617
25.8004,113.0301,322997
32.05,118.78,3679000
32.0304,120.825,947000
32.4,119.43,539715
32.22,119.43,854000
32.4904,119.9,612356
31.3005,120.62,1650000
28.6804,121.45,471500
30.7704,120.75,988000
30.25,120.17,3007000
30.8704,120.1,1231000
28.65,121.25,198713
28.85,121.12,251759
28.02,120.6501,2350000
29.12,119.65,1092852
28.4504,119.9,172777
28.9704,118.87,370000
30.0533,119.9519,771000
39.6259,121.996,355844
39.6823,122.9619,261510
38.9228,121.6298,3167000
43.17,124.33,555609
41.3304,123.75,1012000
41.28,123.18,794000
40.6703,122.28,795000
40.1436,124.3936,870000
41.2563,125.346,116621
41.81,120.76,228515
41.115,122.94,1639000
41.24,119.4011,806000
41.5504,120.42,470296
41.1204,121.1,956000
41.8654,123.87,1470000
42.3004,123.82,340000
41.805,123.45,4787000
37.0997,79.9269,261730
43.9,81.35,403489
45.5899,84.8599,108769
46.75,82.95,49796
26.6804,119.5301,314077
27.0704,119.62,92470
9.2904,-75.38,261187
5.6904,-76.66,92780
-4.22,-69.94,59575
3.854,-67.9061,9065
1.2136,-77.2811,382236
4.4389,-75.2322,421685
3.4,-76.5,2254000
10.96,-74.8,1798000
9.5358,-75.572,27390
7.0306,-75.5905,35315
11.5403,-72.91,133186
4.8104,-75.68,568750
4.5343,-75.6811,315328
10.3997,-75.5144,887000
5.5504,-73.37,161412
1.81,-78.81,86713
6.185,-67.493,10216
7.0907,-70.7616,69264
2.931,-75.3302,352855
4.1533,-73.635,374763
1.15,-76.63,22035
6.275,-75.575,3297000
